DATE,TIME,DOY,HOUR,DST,X,Y
2020-07-27,10:00:00 AM,209.00,5016:25:00,-6,0,-50
2020-07-27,11:00:00 AM,209.00,5016:27:30,-6,0,-50
2020-07-27,12:00:00 PM,209.00,5016:30:00,-4,0,-50
2020-07-27,1:00:00 PM,209.00,5016:32:30,-2,0,-50
2020-07-27,2:00:00 PM,209.00,5016:35:00,-2,0,-50
2020-07-27,3:00:00 PM,209.00,5016:37:30,-2,0,-50
2020-07-27,4:00:00 PM,209.00,5016:40:00,-1,0,-50
2020-07-27,5:00:00 PM,209.00,5016:42:30,-1,0,-50
2020-07-27,6:00:00 PM,209.00,5016:45:00,1,0,-50
2020-07-27,7:00:00 PM,209.00,5016:47:30,5,0,-50
2020-07-27,8:00:00 PM,209.00,5016:50:00,3,0,-50
2020-07-27,9:00:00 PM,209.00,5016:52:30,1,0,-50
2020-07-27,10:00:00 PM,209.00,5016:55:00,0,0,-50
2020-07-27,11:00:00 PM,209.00,5016:57:30,-3,0,-50
2020-07-28,12:00:00 AM,210.00,5040:00:00,-8,0,-50
2020-07-28,1:00:00 AM,210.00,5040:02:30,-15,0,-50
2020-07-28,2:00:00 AM,210.00,5040:05:00,-14,0,-50
2020-07-28,3:00:00 AM,210.00,5040:07:30,-13,0,-50
2020-07-28,4:00:00 AM,210.00,5040:10:00,-12,0,-50
2020-07-28,5:00:00 AM,210.00,5040:12:30,-9,0,-50
2020-07-28,6:00:00 AM,210.00,5040:15:00,-5,0,-50
2020-07-28,7:00:00 AM,210.00,5040:17:30,-3,0,-50
2020-07-28,8:00:00 AM,210.00,5040:20:00,-2,0,-50
2020-07-28,9:00:00 AM,210.00,5040:22:30,-2,0,-50
2020-07-28,10:00:00 AM,210.00,5040:25:00,-3,0,-50
2020-07-28,11:00:00 AM,210.00,5040:27:30,-6,0,-50
2020-07-28,12:00:00 PM,210.00,5040:30:00,-5,0,-50
2020-07-28,1:00:00 PM,210.00,5040:32:30,-3,0,-50
2020-07-28,2:00:00 PM,210.00,5040:35:00,-3,0,-50
2020-07-28,3:00:00 PM,210.00,5040:37:30,-5,0,-50
2020-07-28,4:00:00 PM,210.00,5040:40:00,-5,0,-50
2020-07-28,5:00:00 PM,210.00,5040:42:30,-8,0,-50
2020-07-28,6:00:00 PM,210.00,5040:45:00,-8,0,-50
2020-07-28,7:00:00 PM,210.00,5040:47:30,-4,0,-50
2020-07-28,8:00:00 PM,210.00,5040:50:00,-5,0,-50
2020-07-28,9:00:00 PM,210.00,5040:52:30,-4,0,-50
2020-07-28,10:00:00 PM,210.00,5040:55:00,-5,0,-50
2020-07-28,11:00:00 PM,210.00,5040:57:30,-5,0,-50
2020-07-29,12:00:00 AM,211.00,5064:00:00,-6,0,-50
2020-07-29,1:00:00 AM,211.00,5064:02:30,-9,0,-50
2020-07-29,2:00:00 AM,211.00,5064:05:00,-12,0,-50
2020-07-29,3:00:00 AM,211.00,5064:07:30,-10,0,-50
2020-07-29,4:00:00 AM,211.00,5064:10:00,-8,0,-50
2020-07-29,5:00:00 AM,211.00,5064:12:30,-4,0,-50
2020-07-29,6:00:00 AM,211.00,5064:15:00,-3,0,-50
2020-07-29,7:00:00 AM,211.00,5064:17:30,-2,0,-50
2020-07-29,8:00:00 AM,211.00,5064:20:00,0,0,-50
2020-07-29,9:00:00 AM,211.00,5064:22:30,1,0,-50
2020-07-29,10:00:00 AM,211.00,5064:25:00,0,0,-50
2020-07-29,11:00:00 AM,211.00,5064:27:30,-2,0,-50
2020-07-29,12:00:00 PM,211.00,5064:30:00,-6,0,-50
2020-07-29,1:00:00 PM,211.00,5064:32:30,-6,0,-50
2020-07-29,2:00:00 PM,211.00,5064:35:00,-5,0,-50
2020-07-29,3:00:00 PM,211.00,5064:37:30,-3,0,-50
2020-07-29,4:00:00 PM,211.00,5064:40:00,0,0,-50
2020-07-29,5:00:00 PM,211.00,5064:42:30,2,0,-50
2020-07-29,6:00:00 PM,211.00,5064:45:00,5,0,-50
2020-07-29,7:00:00 PM,211.00,5064:47:30,2,0,-50
2020-07-29,8:00:00 PM,211.00,5064:50:00,1,0,-50
2020-07-29,9:00:00 PM,211.00,5064:52:30,-2,0,-50
2020-07-29,10:00:00 PM,211.00,5064:55:00,-3,0,-50
2020-07-29,11:00:00 PM,211.00,5064:57:30,-2,0,-50
2020-07-30,12:00:00 AM,212.00,5088:00:00,-4,0,-50
2020-07-30,1:00:00 AM,212.00,5088:02:30,-2,0,-50
2020-07-30,2:00:00 AM,212.00,5088:05:00,0,0,-50
2020-07-30,3:00:00 AM,212.00,5088:07:30,2,0,-50
2020-07-30,4:00:00 AM,212.00,5088:10:00,3,0,-50
2020-07-30,5:00:00 AM,212.00,5088:12:30,3,0,-50
2020-07-30,6:00:00 AM,212.00,5088:15:00,0,0,-50
2020-07-30,7:00:00 AM,212.00,5088:17:30,-4,0,-50
2020-07-30,8:00:00 AM,212.00,5088:20:00,-8,0,-50
2020-07-30,9:00:00 AM,212.00,5088:22:30,-6,0,-50
2020-07-30,10:00:00 AM,212.00,5088:25:00,-6,0,-50
2020-07-30,11:00:00 AM,212.00,5088:27:30,-6,0,-50
2020-07-30,12:00:00 PM,212.00,5088:30:00,-6,0,-50
2020-07-30,1:00:00 PM,212.00,5088:32:30,-8,0,-50
2020-07-30,2:00:00 PM,212.00,5088:35:00,-6,0,-50
2020-07-30,3:00:00 PM,212.00,5088:37:30,-7,0,-50
2020-07-30,4:00:00 PM,212.00,5088:40:00,-6,0,-50
2020-07-30,5:00:00 PM,212.00,5088:42:30,-7,0,-50
2020-07-30,6:00:00 PM,212.00,5088:45:00,-5,0,-50
2020-07-30,7:00:00 PM,212.00,5088:47:30,-2,0,-50
2020-07-30,8:00:00 PM,212.00,5088:50:00,-4,0,-50
2020-07-30,9:00:00 PM,212.00,5088:52:30,-6,0,-50
2020-07-30,10:00:00 PM,212.00,5088:55:00,-6,0,-50
2020-07-30,11:00:00 PM,212.00,5088:57:30,-8,0,-50
2020-07-31,12:00:00 AM,213.00,5112:00:00,-10,0,-50
2020-07-31,1:00:00 AM,213.00,5112:02:30,-10,0,-50
2020-07-31,2:00:00 AM,213.00,5112:05:00,-8,0,-50
2020-07-31,3:00:00 AM,213.00,5112:07:30,-4,0,-50
2020-07-31,4:00:00 AM,213.00,5112:10:00,-2,0,-50
2020-07-31,5:00:00 AM,213.00,5112:12:30,-1,0,-50
2020-07-31,6:00:00 AM,213.00,5112:15:00,0,0,-50
2020-07-31,7:00:00 AM,213.00,5112:17:30,4,0,-50
2020-07-31,8:00:00 AM,213.00,5112:20:00,7,0,-50
2020-07-31,9:00:00 AM,213.00,5112:22:30,5,0,-50
2020-07-31,10:00:00 AM,213.00,5112:25:00,4,0,-50
2020-07-31,11:00:00 AM,213.00,5112:27:30,3,0,-50
2020-07-31,12:00:00 PM,213.00,5112:30:00,0,0,-50
2020-07-31,1:00:00 PM,213.00,5112:32:30,-4,0,-50
2020-07-31,2:00:00 PM,213.00,5112:35:00,-4,0,-50
2020-07-31,3:00:00 PM,213.00,5112:37:30,-3,0,-50
2020-07-31,4:00:00 PM,213.00,5112:40:00,-3,0,-50
2020-07-31,5:00:00 PM,213.00,5112:42:30,-3,0,-50
2020-07-31,6:00:00 PM,213.00,5112:45:00,-2,0,-50
2020-07-31,7:00:00 PM,213.00,5112:47:30,0,0,-50
2020-07-31,8:00:00 PM,213.00,5112:50:00,0,0,-50
2020-07-31,9:00:00 PM,213.00,5112:52:30,1,0,-50
2020-07-31,10:00:00 PM,213.00,5112:55:00,1,0,-50
2020-07-31,11:00:00 PM,213.00,5112:57:30,-1,0,-50
2020-08-01,12:00:00 AM,214.00,5136:00:00,7,0,-50
2020-08-01,1:00:00 AM,214.00,5136:02:30,4,0,-50
2020-08-01,2:00:00 AM,214.00,5136:05:00,1,0,-50
2020-08-01,3:00:00 AM,214.00,5136:07:30,5,0,-50
2020-08-01,4:00:00 AM,214.00,5136:10:00,7,0,-50
2020-08-01,5:00:00 AM,214.00,5136:12:30,7,0,-50
2020-08-01,6:00:00 AM,214.00,5136:15:00,7,0,-50
2020-08-01,7:00:00 AM,214.00,5136:17:30,6,0,-50
2020-08-01,8:00:00 AM,214.00,5136:20:00,5,0,-50
2020-08-01,9:00:00 AM,214.00,5136:22:30,7,0,-50
2020-08-01,10:00:00 AM,214.00,5136:25:00,9,0,-50
2020-08-01,11:00:00 AM,214.00,5136:27:30,10,0,-50
2020-08-01,12:00:00 PM,214.00,5136:30:00,14,0,-50
2020-08-01,1:00:00 PM,214.00,5136:32:30,15,0,-50
2020-08-01,2:00:00 PM,214.00,5136:35:00,15,0,-50
2020-08-01,3:00:00 PM,214.00,5136:37:30,16,0,-50
2020-08-01,4:00:00 PM,214.00,5136:40:00,16,0,-50
2020-08-01,5:00:00 PM,214.00,5136:42:30,18,0,-50
2020-08-01,6:00:00 PM,214.00,5136:45:00,19,0,-50
2020-08-01,7:00:00 PM,214.00,5136:47:30,21,0,-50
2020-08-01,8:00:00 PM,214.00,5136:50:00,21,0,-50
2020-08-01,9:00:00 PM,214.00,5136:52:30,18,0,-50
2020-08-01,10:00:00 PM,214.00,5136:55:00,19,0,-50
2020-08-01,11:00:00 PM,214.00,5136:57:30,23,0,-50
2020-08-02,12:00:00 AM,215.00,5160:00:00,26,0,-50
2020-08-02,1:00:00 AM,215.00,5160:02:30,24,0,-50
2020-08-02,2:00:00 AM,215.00,5160:05:00,18,0,-50
2020-08-02,3:00:00 AM,215.00,5160:07:30,15,0,-50
2020-08-02,4:00:00 AM,215.00,5160:10:00,14,0,-50
2020-08-02,5:00:00 AM,215.00,5160:12:30,19,0,-50
2020-08-02,6:00:00 AM,215.00,5160:15:00,26,0,-50
2020-08-02,7:00:00 AM,215.00,5160:17:30,22,0,-50
2020-08-02,8:00:00 AM,215.00,5160:20:00,27,0,-50
2020-08-02,9:00:00 AM,215.00,5160:22:30,30,0,-50
2020-08-02,10:00:00 AM,215.00,5160:25:00,29,0,-50
2020-08-02,11:00:00 AM,215.00,5160:27:30,20,0,-50
2020-08-02,12:00:00 PM,215.00,5160:30:00,5,0,-50
2020-08-02,1:00:00 PM,215.00,5160:32:30,-6,0,-50
2020-08-02,2:00:00 PM,215.00,5160:35:00,-4,0,-50
2020-08-02,3:00:00 PM,215.00,5160:37:30,-7,0,-50
2020-08-02,4:00:00 PM,215.00,5160:40:00,-6,0,-50
2020-08-02,5:00:00 PM,215.00,5160:42:30,1,0,-50
2020-08-02,6:00:00 PM,215.00,5160:45:00,9,0,-50
2020-08-02,7:00:00 PM,215.00,5160:47:30,12,0,-50
2020-08-02,8:00:00 PM,215.00,5160:50:00,16,0,-50
2020-08-02,9:00:00 PM,215.00,5160:52:30,5,0,-50
2020-08-02,10:00:00 PM,215.00,5160:55:00,-1,0,-50
2020-08-02,11:00:00 PM,215.00,5160:57:30,4,0,-50
2020-08-03,12:00:00 AM,216.00,5184:00:00,6,0,-50
2020-08-03,1:00:00 AM,216.00,5184:02:30,7,0,-50
2020-08-03,2:00:00 AM,216.00,5184:05:00,6,0,-50
2020-08-03,3:00:00 AM,216.00,5184:07:30,-11,0,-50
2020-08-03,4:00:00 AM,216.00,5184:10:00,-10,0,-50
2020-08-03,5:00:00 AM,216.00,5184:12:30,-8,0,-50
2020-08-03,6:00:00 AM,216.00,5184:15:00,-14,0,-50
2020-08-03,7:00:00 AM,216.00,5184:17:30,-12,0,-50
2020-08-03,8:00:00 AM,216.00,5184:20:00,-20,0,-50
2020-08-03,9:00:00 AM,216.00,5184:22:30,-22,0,-50
2020-08-03,10:00:00 AM,216.00,5184:25:00,-10,0,-50
2020-08-03,11:00:00 AM,216.00,5184:27:30,-5,0,-50
2020-08-03,12:00:00 PM,216.00,5184:30:00,0,0,-50
2020-08-03,1:00:00 PM,216.00,5184:32:30,0,0,-50
2020-08-03,2:00:00 PM,216.00,5184:35:00,0,0,-50
2020-08-03,3:00:00 PM,216.00,5184:37:30,0,0,-50
2020-08-03,4:00:00 PM,216.00,5184:40:00,4,0,-50
2020-08-03,5:00:00 PM,216.00,5184:42:30,1,0,-50
2020-08-03,6:00:00 PM,216.00,5184:45:00,-5,0,-50
2020-08-03,7:00:00 PM,216.00,5184:47:30,-8,0,-50
2020-08-03,8:00:00 PM,216.00,5184:50:00,-8,0,-50
2020-08-03,9:00:00 PM,216.00,5184:52:30,-7,0,-50
2020-08-03,10:00:00 PM,216.00,5184:55:00,-12,0,-50
2020-08-03,11:00:00 PM,216.00,5184:57:30,-9,0,-50
2020-08-04,12:00:00 AM,217.00,5208:00:00,-6,0,-50
2020-08-04,1:00:00 AM,217.00,5208:02:30,-5,0,-50
2020-08-04,2:00:00 AM,217.00,5208:05:00,-10,0,-50
2020-08-04,3:00:00 AM,217.00,5208:07:30,-14,0,-50
2020-08-04,4:00:00 AM,217.00,5208:10:00,-11,0,-50
2020-08-04,5:00:00 AM,217.00,5208:12:30,-7,0,-50
2020-08-04,6:00:00 AM,217.00,5208:15:00,-4,0,-50
2020-08-04,7:00:00 AM,217.00,5208:17:30,-3,0,-50
2020-08-04,8:00:00 AM,217.00,5208:20:00,-2,0,-50
2020-08-04,9:00:00 AM,217.00,5208:22:30,-1,0,-50
2020-08-04,10:00:00 AM,217.00,5208:25:00,-1,0,-50
2020-08-04,11:00:00 AM,217.00,5208:27:30,3,0,-50
2020-08-04,12:00:00 PM,217.00,5208:30:00,3,0,-50
2020-08-04,1:00:00 PM,217.00,5208:32:30,2,0,-50
2020-08-04,2:00:00 PM,217.00,5208:35:00,3,0,-50
2020-08-04,3:00:00 PM,217.00,5208:37:30,5,0,-50
2020-08-04,4:00:00 PM,217.00,5208:40:00,7,0,-50
2020-08-04,5:00:00 PM,217.00,5208:42:30,5,0,-50
2020-08-04,6:00:00 PM,217.00,5208:45:00,5,0,-50
2020-08-04,7:00:00 PM,217.00,5208:47:30,2,0,-50
2020-08-04,8:00:00 PM,217.00,5208:50:00,-2,0,-50
2020-08-04,9:00:00 PM,217.00,5208:52:30,0,0,-50
2020-08-04,10:00:00 PM,217.00,5208:55:00,-3,0,-50
2020-08-04,11:00:00 PM,217.00,5208:57:30,-5,0,-50
2020-08-05,12:00:00 AM,218.00,5232:00:00,-3,0,-50
2020-08-05,1:00:00 AM,218.00,5232:02:30,1,0,-50
2020-08-05,2:00:00 AM,218.00,5232:05:00,-3,0,-50
2020-08-05,3:00:00 AM,218.00,5232:07:30,-4,0,-50
2020-08-05,4:00:00 AM,218.00,5232:10:00,-3,0,-50
2020-08-05,5:00:00 AM,218.00,5232:12:30,-6,0,-50
2020-08-05,6:00:00 AM,218.00,5232:15:00,-5,0,-50
2020-08-05,7:00:00 AM,218.00,5232:17:30,-4,0,-50
2020-08-05,8:00:00 AM,218.00,5232:20:00,-3,0,-50
2020-08-05,9:00:00 AM,218.00,5232:22:30,-2,0,-50
2020-08-05,10:00:00 AM,218.00,5232:25:00,-3,0,-50
2020-08-05,11:00:00 AM,218.00,5232:27:30,-1,0,-50
2020-08-05,12:00:00 PM,218.00,5232:30:00,1,0,-50
2020-08-05,1:00:00 PM,218.00,5232:32:30,1,0,-50
2020-08-05,2:00:00 PM,218.00,5232:35:00,4,0,-50
2020-08-05,3:00:00 PM,218.00,5232:37:30,6,0,-50
2020-08-05,4:00:00 PM,218.00,5232:40:00,5,0,-50
2020-08-05,5:00:00 PM,218.00,5232:42:30,3,0,-50
2020-08-05,6:00:00 PM,218.00,5232:45:00,4,0,-50
2020-08-05,7:00:00 PM,218.00,5232:47:30,2,0,-50
2020-08-05,8:00:00 PM,218.00,5232:50:00,3,0,-50
2020-08-05,9:00:00 PM,218.00,5232:52:30,2,0,-50
2020-08-05,10:00:00 PM,218.00,5232:55:00,-4,0,-50
2020-08-05,11:00:00 PM,218.00,5232:57:30,-7,0,-50
2020-08-06,12:00:00 AM,219.00,5256:00:00,-7,0,-50
2020-08-06,1:00:00 AM,219.00,5256:02:30,-7,0,-50
2020-08-06,2:00:00 AM,219.00,5256:05:00,-5,0,-50
2020-08-06,3:00:00 AM,219.00,5256:07:30,1,0,-50
2020-08-06,4:00:00 AM,219.00,5256:10:00,6,0,-50
2020-08-06,5:00:00 AM,219.00,5256:12:30,9,0,-50
2020-08-06,6:00:00 AM,219.00,5256:15:00,9,0,-50
2020-08-06,7:00:00 AM,219.00,5256:17:30,7,0,-50
2020-08-06,8:00:00 AM,219.00,5256:20:00,6,0,-50
2020-08-06,9:00:00 AM,219.00,5256:22:30,4,0,-50
2020-08-06,10:00:00 AM,219.00,5256:25:00,5,0,-50
2020-08-06,11:00:00 AM,219.00,5256:27:30,6,0,-50
2020-08-06,12:00:00 PM,219.00,5256:30:00,5,0,-50
2020-08-06,1:00:00 PM,219.00,5256:32:30,0,0,-50
2020-08-06,2:00:00 PM,219.00,5256:35:00,1,0,-50
2020-08-06,3:00:00 PM,219.00,5256:37:30,2,0,-50
2020-08-06,4:00:00 PM,219.00,5256:40:00,0,0,-50
2020-08-06,5:00:00 PM,219.00,5256:42:30,-2,0,-50
2020-08-06,6:00:00 PM,219.00,5256:45:00,-4,0,-50
2020-08-06,7:00:00 PM,219.00,5256:47:30,-2,0,-50
2020-08-06,8:00:00 PM,219.00,5256:50:00,4,0,-50
2020-08-06,9:00:00 PM,219.00,5256:52:30,2,0,-50
2020-08-06,10:00:00 PM,219.00,5256:55:00,-5,0,-50
2020-08-06,11:00:00 PM,219.00,5256:57:30,-7,0,-50
2020-08-07,12:00:00 AM,220.00,5280:00:00,-5,0,-50
2020-08-07,1:00:00 AM,220.00,5280:02:30,-6,0,-50
2020-08-07,2:00:00 AM,220.00,5280:05:00,-6,0,-50
2020-08-07,3:00:00 AM,220.00,5280:07:30,-5,0,-50
2020-08-07,4:00:00 AM,220.00,5280:10:00,-5,0,-50
2020-08-07,5:00:00 AM,220.00,5280:12:30,-2,0,-50
2020-08-07,6:00:00 AM,220.00,5280:15:00,3,0,-50
2020-08-07,7:00:00 AM,220.00,5280:17:30,5,0,-50
2020-08-07,8:00:00 AM,220.00,5280:20:00,5,0,-50
2020-08-07,9:00:00 AM,220.00,5280:22:30,6,0,-50
2020-08-07,10:00:00 AM,220.00,5280:25:00,6,0,-50
2020-08-07,11:00:00 AM,220.00,5280:27:30,10,0,-50
2020-08-07,12:00:00 PM,220.00,5280:30:00,12,0,-50
2020-08-07,1:00:00 PM,220.00,5280:32:30,13,0,-50
2020-08-07,2:00:00 PM,220.00,5280:35:00,13,0,-50
2020-08-07,3:00:00 PM,220.00,5280:37:30,11,0,-50
2020-08-07,4:00:00 PM,220.00,5280:40:00,8,0,-50
2020-08-07,5:00:00 PM,220.00,5280:42:30,8,0,-50
2020-08-07,6:00:00 PM,220.00,5280:45:00,9,0,-50
2020-08-07,7:00:00 PM,220.00,5280:47:30,9,0,-50
2020-08-07,8:00:00 PM,220.00,5280:50:00,9,0,-50
2020-08-07,9:00:00 PM,220.00,5280:52:30,6,0,-50
2020-08-07,10:00:00 PM,220.00,5280:55:00,5,0,-50
2020-08-07,11:00:00 PM,220.00,5280:57:30,7,0,-50
2020-08-08,12:00:00 AM,221.00,5304:00:00,5,0,-50
2020-08-08,1:00:00 AM,221.00,5304:02:30,2,0,-50
2020-08-08,2:00:00 AM,221.00,5304:05:00,4,0,-50
2020-08-08,3:00:00 AM,221.00,5304:07:30,4,0,-50
2020-08-08,4:00:00 AM,221.00,5304:10:00,4,0,-50
2020-08-08,5:00:00 AM,221.00,5304:12:30,3,0,-50
2020-08-08,6:00:00 AM,221.00,5304:15:00,0,0,-50
2020-08-08,7:00:00 AM,221.00,5304:17:30,-2,0,-50
2020-08-08,8:00:00 AM,221.00,5304:20:00,-3,0,-50
2020-08-08,9:00:00 AM,221.00,5304:22:30,1,0,-50
2020-08-08,10:00:00 AM,221.00,5304:25:00,3,0,-50
2020-08-08,11:00:00 AM,221.00,5304:27:30,4,0,-50
2020-08-08,12:00:00 PM,221.00,5304:30:00,0,0,-50
2020-08-08,1:00:00 PM,221.00,5304:32:30,0,0,-50
2020-08-08,2:00:00 PM,221.00,5304:35:00,1,0,-50
2020-08-08,3:00:00 PM,221.00,5304:37:30,-2,0,-50
2020-08-08,4:00:00 PM,221.00,5304:40:00,-4,0,-50
2020-08-08,5:00:00 PM,221.00,5304:42:30,-3,0,-50
2020-08-08,6:00:00 PM,221.00,5304:45:00,-4,0,-50
2020-08-08,7:00:00 PM,221.00,5304:47:30,-3,0,-50
2020-08-08,8:00:00 PM,221.00,5304:50:00,2,0,-50
2020-08-08,9:00:00 PM,221.00,5304:52:30,6,0,-50
2020-08-08,10:00:00 PM,221.00,5304:55:00,7,0,-50
2020-08-08,11:00:00 PM,221.00,5304:57:30,6,0,-50
2020-08-09,12:00:00 AM,222.00,5328:00:00,4,0,-50
2020-08-09,1:00:00 AM,222.00,5328:02:30,1,0,-50
2020-08-09,2:00:00 AM,222.00,5328:05:00,-1,0,-50
2020-08-09,3:00:00 AM,222.00,5328:07:30,0,0,-50
2020-08-09,4:00:00 AM,222.00,5328:10:00,1,0,-50
2020-08-09,5:00:00 AM,222.00,5328:12:30,2,0,-50
2020-08-09,6:00:00 AM,222.00,5328:15:00,6,0,-50
2020-08-09,7:00:00 AM,222.00,5328:17:30,7,0,-50
2020-08-09,8:00:00 AM,222.00,5328:20:00,5,0,-50
2020-08-09,9:00:00 AM,222.00,5328:22:30,2,0,-50
2020-08-09,10:00:00 AM,222.00,5328:25:00,0,0,-50
2020-08-09,11:00:00 AM,222.00,5328:27:30,-1,0,-50
2020-08-09,12:00:00 PM,222.00,5328:30:00,0,0,-50
2020-08-09,1:00:00 PM,222.00,5328:32:30,0,0,-50
2020-08-09,2:00:00 PM,222.00,5328:35:00,2,0,-50
2020-08-09,3:00:00 PM,222.00,5328:37:30,4,0,-50
2020-08-09,4:00:00 PM,222.00,5328:40:00,4,0,-50
2020-08-09,5:00:00 PM,222.00,5328:42:30,4,0,-50
2020-08-09,6:00:00 PM,222.00,5328:45:00,4,0,-50
2020-08-09,7:00:00 PM,222.00,5328:47:30,8,0,-50
2020-08-09,8:00:00 PM,222.00,5328:50:00,12,0,-50
2020-08-09,9:00:00 PM,222.00,5328:52:30,13,0,-50
2020-08-09,10:00:00 PM,222.00,5328:55:00,13,0,-50
2020-08-09,11:00:00 PM,222.00,5328:57:30,14,0,-50
2020-08-10,12:00:00 AM,223.00,5352:00:00,11,0,-50
2020-08-10,1:00:00 AM,223.00,5352:02:30,12,0,-50
2020-08-10,2:00:00 AM,223.00,5352:05:00,13,0,-50
2020-08-10,3:00:00 AM,223.00,5352:07:30,12,0,-50
2020-08-10,4:00:00 AM,223.00,5352:10:00,9,0,-50
2020-08-10,5:00:00 AM,223.00,5352:12:30,8,0,-50
2020-08-10,6:00:00 AM,223.00,5352:15:00,5,0,-50
2020-08-10,7:00:00 AM,223.00,5352:17:30,3,0,-50
2020-08-10,8:00:00 AM,223.00,5352:20:00,2,0,-50
2020-08-10,9:00:00 AM,223.00,5352:22:30,1,0,-50
2020-08-10,10:00:00 AM,223.00,5352:25:00,2,0,-50
2020-08-10,11:00:00 AM,223.00,5352:27:30,4,0,-50
2020-08-10,12:00:00 PM,223.00,5352:30:00,3,0,-50
2020-08-10,1:00:00 PM,223.00,5352:32:30,3,0,-50
2020-08-10,2:00:00 PM,223.00,5352:35:00,7,0,-50
2020-08-10,3:00:00 PM,223.00,5352:37:30,9,0,-50
2020-08-10,4:00:00 PM,223.00,5352:40:00,7,0,-50
2020-08-10,5:00:00 PM,223.00,5352:42:30,4,0,-50
2020-08-10,6:00:00 PM,223.00,5352:45:00,8,0,-50
2020-08-10,7:00:00 PM,223.00,5352:47:30,7,0,-50
2020-08-10,8:00:00 PM,223.00,5352:50:00,12,0,-50
2020-08-10,9:00:00 PM,223.00,5352:52:30,8,0,-50
2020-08-10,10:00:00 PM,223.00,5352:55:00,9,0,-50
2020-08-10,11:00:00 PM,223.00,5352:57:30,5,0,-50
2020-08-11,12:00:00 AM,224.00,5376:00:00,10,0,-50
2020-08-11,1:00:00 AM,224.00,5376:02:30,8,0,-50
2020-08-11,2:00:00 AM,224.00,5376:05:00,5,0,-50
2020-08-11,3:00:00 AM,224.00,5376:07:30,2,0,-50
2020-08-11,4:00:00 AM,224.00,5376:10:00,1,0,-50
2020-08-11,5:00:00 AM,224.00,5376:12:30,2,0,-50
2020-08-11,6:00:00 AM,224.00,5376:15:00,4,0,-50
2020-08-11,7:00:00 AM,224.00,5376:17:30,5,0,-50
2020-08-11,8:00:00 AM,224.00,5376:20:00,4,0,-50
2020-08-11,9:00:00 AM,224.00,5376:22:30,4,0,-50
2020-08-11,10:00:00 AM,224.00,5376:25:00,6,0,-50
2020-08-11,11:00:00 AM,224.00,5376:27:30,5,0,-50
2020-08-11,12:00:00 PM,224.00,5376:30:00,2,0,-50
2020-08-11,1:00:00 PM,224.00,5376:32:30,8,0,-50
2020-08-11,2:00:00 PM,224.00,5376:35:00,10,0,-50
2020-08-11,3:00:00 PM,224.00,5376:37:30,10,0,-50
2020-08-11,4:00:00 PM,224.00,5376:40:00,9,0,-50
2020-08-11,5:00:00 PM,224.00,5376:42:30,9,0,-50
2020-08-11,6:00:00 PM,224.00,5376:45:00,12,0,-50
2020-08-11,7:00:00 PM,224.00,5376:47:30,11,0,-50
2020-08-11,8:00:00 PM,224.00,5376:50:00,10,0,-50
2020-08-11,9:00:00 PM,224.00,5376:52:30,12,0,-50
2020-08-11,10:00:00 PM,224.00,5376:55:00,15,0,-50
2020-08-11,11:00:00 PM,224.00,5376:57:30,18,0,-50
2020-08-12,12:00:00 AM,225.00,5400:00:00,17,0,-50
2020-08-12,1:00:00 AM,225.00,5400:02:30,17,0,-50
2020-08-12,2:00:00 AM,225.00,5400:05:00,15,0,-50
2020-08-12,3:00:00 AM,225.00,5400:07:30,17,0,-50
2020-08-12,4:00:00 AM,225.00,5400:10:00,14,0,-50
2020-08-12,5:00:00 AM,225.00,5400:12:30,7,0,-50
2020-08-12,6:00:00 AM,225.00,5400:15:00,10,0,-50
2020-08-12,7:00:00 AM,225.00,5400:17:30,9,0,-50
2020-08-12,8:00:00 AM,225.00,5400:20:00,7,0,-50
2020-08-12,9:00:00 AM,225.00,5400:22:30,8,0,-50
2020-08-12,10:00:00 AM,225.00,5400:25:00,10,0,-50
2020-08-12,11:00:00 AM,225.00,5400:27:30,11,0,-50
2020-08-12,12:00:00 PM,225.00,5400:30:00,12,0,-50
2020-08-12,1:00:00 PM,225.00,5400:32:30,14,0,-50
2020-08-12,2:00:00 PM,225.00,5400:35:00,15,0,-50
2020-08-12,3:00:00 PM,225.00,5400:37:30,16,0,-50
2020-08-12,4:00:00 PM,225.00,5400:40:00,16,0,-50
2020-08-12,5:00:00 PM,225.00,5400:42:30,14,0,-50
2020-08-12,6:00:00 PM,225.00,5400:45:00,12,0,-50
2020-08-12,7:00:00 PM,225.00,5400:47:30,12,0,-50
2020-08-12,8:00:00 PM,225.00,5400:50:00,14,0,-50
2020-08-12,9:00:00 PM,225.00,5400:52:30,11,0,-50
2020-08-12,10:00:00 PM,225.00,5400:55:00,13,0,-50
2020-08-12,11:00:00 PM,225.00,5400:57:30,11,0,-50
2020-08-13,12:00:00 AM,226.00,5424:00:00,9,0,-50
2020-08-13,1:00:00 AM,226.00,5424:02:30,8,0,-50
2020-08-13,2:00:00 AM,226.00,5424:05:00,5,0,-50
2020-08-13,3:00:00 AM,226.00,5424:07:30,5,0,-50
2020-08-13,4:00:00 AM,226.00,5424:10:00,7,0,-50
2020-08-13,5:00:00 AM,226.00,5424:12:30,7,0,-50
2020-08-13,6:00:00 AM,226.00,5424:15:00,12,0,-50
2020-08-13,7:00:00 AM,226.00,5424:17:30,15,0,-50
